Gene_ID,Drug_ID,Association_Label,drug_emb_index,prot_emb_index
PA126,PA449762,0,5481,5481
PA142671259,PA449762,1,5482,5482
PA28469,PA449762,1,5483,5483
PA108,PA134308647,1,5484,5484
PA124,PA134308647,0,5485,5485
PA126,PA134308647,1,5486,5486
PA128,PA134308647,1,5487,5487
PA130,PA134308647,1,5488,5488
PA131,PA134308647,1,5489,5489
PA134865839,PA134308647,0,5490,5490
PA166,PA134308647,1,5491,5491
PA189,PA134308647,1,5492,5492
PA227,PA134308647,1,5493,5493
PA24373,PA134308647,1,5494,5494
PA35072,PA134308647,1,5495,5495
PA35845,PA134308647,0,5496,5496
PA390,PA134308647,1,5497,5497
PA123,PA450911,1,5498,5498
PA124,PA450911,0,5499,5499
PA245,PA450911,1,5500,5500
PA267,PA450911,1,5501,5501
PA27092,PA450911,1,5502,5502
PA35004,PA450911,1,5503,5503
PA35055,PA450911,1,5504,5504
PA35056,PA450911,0,5505,5505
PA35072,PA450911,1,5506,5506
PA37181,PA450911,1,5507,5507
PA37188,PA450911,1,5508,5508
PA378,PA450911,1,5509,5509
PA419,PA450911,1,5510,5510
PA134872551,PA451114,1,5511,5511
PA27478,PA451114,1,5512,5512
PA134952671,PA166160002,1,5513,5513
PA420,PA166129529,1,5514,5514
PA123,PA164783479,0,5515,5515
PA124,PA164783479,0,5516,5516
PA126,PA164783479,0,5517,5517
PA128,PA164783479,0,5518,5518
PA130,PA164783479,0,5519,5519
PA131,PA164783479,0,5520,5520
PA193,PA164783479,0,5521,5521
PA27093,PA164783479,0,5522,5522
PA27478,PA164783479,0,5523,5523
PA312,PA164783479,0,5524,5524
PA35055,PA164783479,0,5525,5525
PA35056,PA164783479,0,5526,5526
PA37179,PA164783479,0,5527,5527
PA24346,PA164774763,1,5528,5528
PA397,PA164774763,1,5529,5529
PA128,PA166110256,0,5530,5530
PA25294,PA448946,1,5531,5531
PA27331,PA448946,1,5532,5532
PA28469,PA448946,1,5533,5533
PA28469,PA451898,1,5534,5534
PA267,PA164924567,1,5535,5535
PA25408,PA166114911,1,5536,5536
PA28469,PA166114911,1,5537,5537
PA29444,PA166114911,1,5538,5538
PA30196,PA166114911,1,5539,5539
PA31768,PA166114911,1,5540,5540
PA35072,PA166114911,1,5541,5541
PA134956204,PA150595617,1,5542,5542
PA142671588,PA150595617,1,5543,5543
PA155,PA150595617,1,5544,5544
PA27848,PA150595617,1,5545,5545
PA29028,PA150595617,1,5546,5546
PA359,PA150595617,1,5547,5547
PA24719,PA166211181,1,5548,5548
PA7360,PA166211181,1,5549,5549
PA145,PA166182864,1,5550,5550
PA359,PA166182864,1,5551,5551
PA36249,PA166334121,1,5552,5552
PA386,PA166201941,1,5553,5553
PA397,PA166201941,1,5554,5554
PA109,PA166151864,1,5555,5555
PA37301,PA164712582,1,5556,5556
PA124,PA166114460,1,5557,5557
PA217,PA449285,1,5558,5558
PA129,PA164749431,1,5559,5559
PA134865839,PA164749431,1,5560,5560
PA36249,PA164749431,1,5561,5561
PA267,PA451472,1,5562,5562
PA123,PA450164,0,5563,5563
PA124,PA450164,0,5564,5564
PA126,PA450164,0,5565,5565
PA128,PA450164,0,5566,5566
PA130,PA450164,0,5567,5567
PA131,PA450164,0,5568,5568
PA193,PA450164,0,5569,5569
PA267,PA450164,1,5570,5570
PA27093,PA450164,0,5571,5571
PA27478,PA450164,0,5572,5572
PA29349,PA450164,1,5573,5573
PA301,PA450164,1,5574,5574
PA312,PA450164,0,5575,5575
PA329,PA450164,1,5576,5576
PA35004,PA450164,1,5577,5577
PA35055,PA450164,0,5578,5578
PA35056,PA450164,0,5579,5579
PA35057,PA450164,1,5580,5580
PA35068,PA450164,1,5581,5581
PA35072,PA450164,1,5582,5582
PA361,PA450164,1,5583,5583
PA37179,PA450164,0,5584,5584
PA390,PA450164,1,5585,5585
PA156,PA166400101,1,5586,5586
PA27844,PA166400101,1,5587,5587
PA27886,PA166400101,1,5588,5588
PA33308,PA166400101,1,5589,5589
PA126,PA449683,1,5590,5590
PA361,PA449683,1,5591,5591
PA27844,PA166184566,1,5592,5592
PA30196,PA166184566,1,5593,5593
PA128,PA164924561,1,5594,5594
PA267,PA164924561,1,5595,5595
PA29778,PA164712462,1,5596,5596
PA29778,PA449167,1,5597,5597
PA29778,PA449441,1,5598,5598
PA29778,PA450566,1,5599,5599
PA29778,PA451261,1,5600,5600
PA29778,PA451365,1,5601,5601
PA29778,PA451578,1,5602,5602
PA134865839,PA449212,1,5603,5603
PA134956204,PA449212,1,5604,5604
PA137,PA449212,1,5605,5605
PA142671060,PA449212,1,5606,5606
PA165585763,PA449212,1,5607,5607
PA166,PA449212,1,5608,5608
PA182,PA449212,1,5609,5609
PA183,PA449212,1,5610,5610
PA25384,PA449212,1,5611,5611
PA254,PA449212,1,5612,5612
PA25724,PA449212,1,5613,5613
PA26121,PA449212,1,5614,5614
PA26122,PA449212,1,5615,5615
PA267,PA449212,1,5616,5616
PA26847,PA449212,1,5617,5617
PA28469,PA449212,0,5618,5618
PA28586,PA449212,1,5619,5619
PA29028,PA449212,1,5620,5620
PA29731,PA449212,1,5621,5621
PA359,PA449212,1,5622,5622
PA37181,PA449212,1,5623,5623
PA38592,PA449212,1,5624,5624
PA390,PA449212,1,5625,5625
PA426,PA449212,1,5626,5626
PA26494,PA164776637,1,5627,5627
PA26494,PA166268781,1,5628,5628
PA26494,PA166277861,1,5629,5629
PA26494,PA166313325,1,5630,5630
PA26494,PA166328901,1,5631,5631
PA139,PA151249535,0,5632,5632
PA211,PA151249535,1,5633,5633
PA254,PA151249535,1,5634,5634
PA31,PA151249535,1,5635,5635
PA37,PA151249535,1,5636,5636
PA38,PA151249535,1,5637,5637
PA39,PA151249535,1,5638,5638
PA165585763,PA164760860,1,5639,5639
PA165585763,PA449165,1,5640,5640
PA165585763,PA449177,1,5641,5641
PA165585763,PA449212,1,5642,5642
PA165585763,PA449247,1,5643,5643
PA165585763,PA449412,1,5644,5644
PA165585763,PA450428,1,5645,5645
PA165585763,PA451100,1,5646,5646
PA165585763,PA451663,1,5647,5647
PA165585763,PA451879,1,5648,5648
PA378,PA164752250,1,5649,5649
PA114,PA449726,1,5650,5650
PA128,PA449726,1,5651,5651
PA131,PA449726,1,5652,5652
PA254,PA448478,1,5653,5653
PA31891,PA10074,0,5654,5654
PA31891,PA164712362,1,5655,5655
PA31891,PA164712462,1,5656,5656
PA31891,PA164712741,1,5657,5657
PA31891,PA164713257,1,5658,5658
PA31891,PA449015,1,5659,5659
PA31891,PA449233,1,5660,5660
PA31891,PA449673,1,5661,5661
PA31891,PA450243,1,5662,5662
PA31891,PA450401,1,5663,5663
PA31891,PA450403,1,5664,5664
PA31891,PA450657,1,5665,5665
PA31891,PA450688,1,5666,5666
PA31891,PA450801,1,5667,5667
PA31891,PA451566,1,5668,5668
PA31891,PA452229,1,5669,5669
PA31891,PA452233,1,5670,5670
PA31891,PA452618,1,5671,5671
PA31891,PA452619,1,5672,5672
PA27121,PA130620651,1,5673,5673
PA27121,PA164713404,1,5674,5674
PA27121,PA165110351,1,5675,5675
PA27121,PA166122486,1,5676,5676
PA27121,PA166197681,1,5677,5677
PA27121,PA448497,1,5678,5678
PA27121,PA449045,1,5679,5679
PA27121,PA449053,1,5680,5680
PA27121,PA450146,1,5681,5681
PA27121,PA450272,1,5682,5682
PA27121,PA450921,1,5683,5683
PA27121,PA451900,1,5684,5684
PA27121,PA451906,0,5685,5685
PA27121,PA452632,1,5686,5686
PA35055,PA164742987,1,5687,5687
PA35056,PA164742987,1,5688,5688
PA35057,PA164742987,1,5689,5689
PA35068,PA164742987,1,5690,5690
PA35072,PA164742987,1,5691,5691
PA123,PA450496,1,5692,5692
PA130,PA450496,1,5693,5693
PA131,PA450496,0,5694,5694
PA267,PA450496,1,5695,5695
PA33532,PA450496,1,5696,5696
PA37179,PA450496,1,5697,5697
PA37301,PA450496,1,5698,5698
PA267,PA451729,1,5699,5699
PA390,PA451729,1,5700,5700
PA390,PA166353181,1,5701,5701
PA128,PA449373,1,5702,5702
PA212,PA449373,1,5703,5703
PA304,PA449373,1,5704,5704
PA217,PA450395,1,5705,5705
PA280,PA450395,1,5706,5706
PA329,PA450395,0,5707,5707
PA331,PA450395,1,5708,5708
PA378,PA450395,1,5709,5709
PA61,PA450395,1,5710,5710
PA28386,PA164749406,1,5711,5711
PA123,PA451344,1,5712,5712
PA131,PA451344,1,5713,5713
PA176,PA451344,1,5714,5714
PA125,PA164777036,1,5715,5715
PA128,PA164777036,1,5716,5716
PA134956204,PA164777036,1,5717,5717
PA143,PA164777036,1,5718,5718
PA28469,PA164777036,0,5719,5719
PA31272,PA164777036,1,5720,5720
PA359,PA164777036,1,5721,5721
PA30163,PA10004,1,5722,5722
PA30163,PA165107055,1,5723,5723
PA30163,PA449515,1,5724,5724
PA30163,PA450428,1,5725,5725
PA30163,PA452347,1,5726,5726
PA30163,PA452639,1,5727,5727
PA28469,PA166268821,1,5728,5728
PA128,PA449646,0,5729,5729
PA131,PA449646,1,5730,5730
PA304,PA449646,1,5731,5731
PA198,PA452639,1,5732,5732
PA25128,PA452639,1,5733,5733
PA28063,PA452639,1,5734,5734
PA28065,PA452639,1,5735,5735
PA29808,PA452639,1,5736,5736
PA30163,PA452639,1,5737,5737
PA30167,PA452639,1,5738,5738
PA35056,PA452639,1,5739,5739
PA35057,PA452639,1,5740,5740
PA35068,PA452639,1,5741,5741
PA35072,PA452639,1,5742,5742
PA35081,PA452639,1,5743,5743
PA435,PA452639,1,5744,5744
PA124,PA165958374,0,5745,5745
PA128,PA165958374,1,5746,5746
PA193,PA165958374,1,5747,5747
PA312,PA165958374,0,5748,5748
PA420,PA165958374,1,5749,5749
PA361,PA164747039,1,5750,5750
PA126,PA164744895,1,5751,5751
PA35056,PA166184503,1,5752,5752
PA142671259,PA164712688,1,5753,5753
PA142671259,PA448383,1,5754,5754
PA142671259,PA449319,1,5755,5755
PA142671259,PA449390,1,5756,5756
PA142671259,PA449761,1,5757,5757
PA142671259,PA449762,1,5758,5758
PA142671259,PA449782,1,5759,5759
PA142671259,PA449809,1,5760,5760
PA142671259,PA451234,1,5761,5761
PA142671259,PA451868,1,5762,5762
PA378,PA164745513,1,5763,5763
PA165585763,PA449247,1,5764,5764
PA183,PA449247,1,5765,5765
PA25384,PA449247,1,5766,5766
PA25724,PA449247,1,5767,5767
PA261,PA449247,1,5768,5768
PA267,PA449247,1,5769,5769
PA27006,PA449247,1,5770,5770
PA27013,PA449247,1,5771,5771
PA28586,PA449247,1,5772,5772
PA37301,PA449247,1,5773,5773
PA378,PA449247,1,5774,5774
PA420,PA449247,1,5775,5775
PA24355,PA449088,1,5776,5776
PA24355,PA449273,1,5777,5777
PA24355,PA449900,1,5778,5778
PA24355,PA450741,1,5779,5779
PA24355,PA451735,1,5780,5780
PA121,PA448015,1,5781,5781
PA128,PA448015,1,5782,5782
PA129,PA448015,1,5783,5783
PA130,PA448015,0,5784,5784
PA27093,PA448015,1,5785,5785
PA271,PA448015,1,5786,5786
PA28469,PA448015,0,5787,5787
PA31945,PA448015,1,5788,5788
PA33392,PA448015,1,5789,5789
PA343,PA448015,1,5790,5790
PA35055,PA448015,0,5791,5791
PA35056,PA448015,0,5792,5792
PA35057,PA448015,0,5793,5793
PA35068,PA448015,1,5794,5794
PA35072,PA448015,0,5795,5795
PA36601,PA448015,1,5796,5796
PA37181,PA448015,1,5797,5797
PA37188,PA448015,1,5798,5798
PA419,PA448015,1,5799,5799
PA420,PA448015,0,5800,5800
PA116,PA449412,1,5801,5801
PA123,PA449412,1,5802,5802
PA124,PA449412,1,5803,5803
PA125,PA449412,1,5804,5804
PA130,PA449412,1,5805,5805
PA134865839,PA449412,1,5806,5806
PA134956204,PA449412,1,5807,5807
PA155,PA449412,1,5808,5808
PA165585763,PA449412,1,5809,5809
PA182,PA449412,1,5810,5810
PA183,PA449412,0,5811,5811
PA244,PA449412,1,5812,5812
PA245,PA449412,1,5813,5813
PA24692,PA449412,1,5814,5814
PA25384,PA449412,1,5815,5815
PA254,PA449412,1,5816,5816
PA25724,PA449412,1,5817,5817
PA26121,PA449412,1,5818,5818
PA26122,PA449412,1,5819,5819
PA267,PA449412,1,5820,5820
PA26847,PA449412,1,5821,5821
PA27094,PA449412,1,5822,5822
PA27848,PA449412,1,5823,5823
PA28469,PA449412,1,5824,5824
PA28586,PA449412,1,5825,5825
PA29016,PA449412,1,5826,5826
PA29028,PA449412,1,5827,5827
PA29731,PA449412,1,5828,5828
PA31744,PA449412,1,5829,5829
PA359,PA449412,1,5830,5830
PA369,PA449412,1,5831,5831
PA37181,PA449412,1,5832,5832
PA376,PA449412,1,5833,5833
PA378,PA449412,1,5834,5834
PA390,PA449412,1,5835,5835
PA397,PA449412,1,5836,5836
PA426,PA449412,1,5837,5837
PA61,PA449412,1,5838,5838
PA75,PA449412,1,5839,5839
PA139,PA451483,0,5840,5840
PA254,PA451483,1,5841,5841
PA267,PA451483,1,5842,5842
PA31,PA451483,1,5843,5843
PA37,PA451483,1,5844,5844
PA378,PA451483,1,5845,5845
PA38,PA451483,1,5846,5846
PA39,PA451483,1,5847,5847
PA36249,PA130620651,1,5848,5848
PA36249,PA164749431,1,5849,5849
PA36249,PA166334121,1,5850,5850
PA36249,PA449177,1,5851,5851
PA36249,PA449655,1,5852,5852
PA36249,PA449961,1,5853,5853
PA128,PA10035,1,5854,5854
PA27093,PA10035,1,5855,5855
PA145,PA449654,1,5856,5856
PA125,PA164712563,1,5857,5857
PA29808,PA164712563,1,5858,5858
PA397,PA164712563,1,5859,5859
PA29816,PA449855,1,5860,5860
PA124,PA450146,0,5861,5861
PA130,PA450146,1,5862,5862
PA131,PA450146,1,5863,5863
PA267,PA450146,1,5864,5864
PA27121,PA450146,1,5865,5865
PA108,PA133950441,1,5866,5866
PA108,PA134308647,1,5867,5867
PA108,PA448500,1,5868,5868
PA108,PA449688,1,5869,5869
PA108,PA450272,1,5870,5870
PA108,PA451089,1,5871,5871
PA108,PA451363,1,5872,5872
PA35056,PA164712499,1,5873,5873
PA35066,PA164712499,1,5874,5874
PA35068,PA164712499,1,5875,5875
PA35072,PA164712499,1,5876,5876
PA124,PA164743150,1,5877,5877
PA128,PA164743150,1,5878,5878
PA180,PA164743150,1,5879,5879
PA28941,PA164743150,1,5880,5880
PA37,PA164743150,1,5881,5881
PA38,PA164743150,1,5882,5882
PA39,PA164743150,1,5883,5883
PA420,PA164743150,1,5884,5884
PA26840,PA166176020,1,5885,5885
PA123,PA449673,0,5886,5886
PA124,PA449673,0,5887,5887
PA126,PA449673,0,5888,5888
PA128,PA449673,0,5889,5889
PA130,PA449673,0,5890,5890
PA131,PA449673,0,5891,5891
PA134865839,PA449673,1,5892,5892
PA139,PA449673,1,5893,5893
PA192,PA449673,1,5894,5894
PA193,PA449673,0,5895,5895
PA212,PA449673,1,5896,5896
PA261,PA449673,1,5897,5897
PA267,PA449673,1,5898,5898
PA27093,PA449673,0,5899,5899
PA27478,PA449673,0,5900,5900
PA28162,PA449673,1,5901,5901
PA29549,PA449673,1,5902,5902
PA312,PA449673,0,5903,5903
PA31891,PA449673,1,5904,5904
PA35055,PA449673,0,5905,5905
PA35056,PA449673,0,5906,5906
PA355,PA449673,1,5907,5907
PA37179,PA449673,0,5908,5908
PA420,PA10251,0,5909,5909
PA420,PA128406956,1,5910,5910
PA420,PA130232992,1,5911,5911
PA420,PA131285527,0,5912,5912
PA420,PA131625240,0,5913,5913
PA420,PA131890628,1,5914,5914
PA420,PA133950441,1,5915,5915
PA420,PA134687924,1,5916,5916
PA420,PA164712505,0,5917,5917
PA420,PA164743150,1,5918,5918
PA420,PA164743977,1,5919,5919
PA420,PA164760843,1,5920,5920
PA420,PA164784024,1,5921,5921
PA420,PA164888966,0,5922,5922
PA420,PA164924493,0,5923,5923
PA420,PA165110351,1,5924,5924
PA420,PA165110778,1,5925,5925
PA420,PA165291492,1,5926,5926
PA420,PA165958345,1,5927,5927
PA420,PA165958348,1,5928,5928
PA420,PA165958374,1,5929,5929
PA420,PA165958521,1,5930,5930
PA420,PA165971474,0,5931,5931
PA420,PA165981594,1,5932,5932
PA420,PA166114961,1,5933,5933
PA420,PA166115442,0,5934,5934
PA420,PA166129529,1,5935,5935
PA420,PA166179867,1,5936,5936
PA420,PA166182624,0,5937,5937
PA420,PA166182863,0,5938,5938
PA420,PA166184379,0,5939,5939
PA420,PA166225061,1,5940,5940
PA420,PA166240141,1,5941,5941
PA420,PA166251381,1,5942,5942
PA420,PA448015,0,5943,5943
PA420,PA448320,1,5944,5944
PA420,PA448645,1,5945,5945
PA420,PA448771,1,5946,5946
PA420,PA448803,1,5947,5947
PA420,PA448817,0,5948,5948
PA420,PA449014,0,5949,5949
PA420,PA449061,1,5950,5950
PA420,PA449247,1,5951,5951
PA420,PA449441,1,5952,5952
PA420,PA449552,0,5953,5953
PA420,PA449977,0,5954,5954
PA420,PA450085,0,5955,5955
PA420,PA450163,0,5956,5956
PA420,PA450198,1,5957,5957
PA420,PA450268,1,5958,5958
PA420,PA450428,1,5959,5959
PA420,PA450480,1,5960,5960
PA420,PA450550,1,5961,5961
PA420,PA450555,1,5962,5962
PA420,PA450688,0,5963,5963
PA420,PA450731,1,5964,5964
PA420,PA451221,1,5965,5965
PA420,PA451241,1,5966,5966
PA420,PA451257,1,5967,5967
PA420,PA451260,0,5968,5968
PA420,PA451906,0,5969,5969
PA420,PA451954,0,5970,5970
PA420,PA7000,0,5971,5971
PA139,PA448031,1,5972,5972
PA134952671,PA165948902,1,5973,5973
PA166049147,PA165948902,1,5974,5974
PA267,PA165948902,1,5975,5975
PA37301,PA165948902,1,5976,5976
PA386,PA165948902,1,5977,5977
PA267,PA164749649,1,5978,5978
PA378,PA164749649,1,5979,5979
PA126,PA166179849,1,5980,5980
PA157,PA166179849,1,5981,5981
PA159,PA166179849,1,5982,5982
PA33799,PA166179849,1,5983,5983
PA33809,PA166179849,1,5984,5984
PA35026,PA166179849,1,5985,5985
PA156,PA165290933,1,5986,5986
PA266,PA165290933,1,5987,5987
PA27844,PA165290933,1,5988,5988
PA27886,PA165290933,1,5989,5989
PA27479,PA164742949,1,5990,5990
PA147,PA131548935,1,5991,5991
PA159,PA131548935,1,5992,5992
PA117,PA451866,1,5993,5993
PA123,PA451866,0,5994,5994
PA124,PA451866,0,5995,5995
PA126,PA451866,0,5996,5996
PA128,PA451866,0,5997,5997
PA128747823,PA451866,1,5998,5998
PA130,PA451866,0,5999,5999
PA131,PA451866,0,6000,6000
PA193,PA451866,0,6001,6001
PA267,PA451866,1,6002,6002
PA27093,PA451866,0,6003,6003
PA27478,PA451866,0,6004,6004
PA28162,PA451866,1,6005,6005
PA29549,PA451866,1,6006,6006
PA310,PA451866,1,6007,6007
PA311,PA451866,1,6008,6008
PA312,PA451866,0,6009,6009
PA35055,PA451866,0,6010,6010
PA35056,PA451866,0,6011,6011
PA37179,PA451866,0,6012,6012
PA124,PA166110255,1,6013,6013
PA134865839,PA451848,1,6014,6014
PA117,PA451232,1,6015,6015
PA267,PA451232,1,6016,6016
PA31945,PA451232,1,6017,6017
PA39,PA451232,1,6018,6018
PA117,PA450530,1,6019,6019
PA123,PA450530,0,6020,6020
PA124,PA450530,0,6021,6021
PA126,PA450530,0,6022,6022
PA128,PA450530,0,6023,6023
PA130,PA450530,0,6024,6024
PA131,PA450530,0,6025,6025
PA193,PA450530,0,6026,6026
PA267,PA450530,1,6027,6027
PA27093,PA450530,0,6028,6028
PA27478,PA450530,0,6029,6029
PA312,PA450530,0,6030,6030
PA35055,PA450530,0,6031,6031
PA35056,PA450530,0,6032,6032
PA37179,PA450530,0,6033,6033
PA378,PA450530,1,6034,6034
PA130,PA448681,1,6035,6035
PA378,PA448681,1,6036,6036
PA38657,PA448681,1,6037,6037
PA128,PA144614922,0,6038,6038
PA107,PA451737,1,6039,6039
PA85,PA164749136,1,6040,6040
PA85,PA448710,1,6041,6041
PA85,PA448871,1,6042,6042
PA85,PA449461,1,6043,6043
PA85,PA449845,1,6044,6044
PA85,PA450106,1,6045,6045
PA85,PA450434,1,6046,6046
PA85,PA451341,1,6047,6047
PA85,PA451363,1,6048,6048
PA85,PA451522,1,6049,6049
PA128,PA451690,1,6050,6050
PA38,PA451690,1,6051,6051
PA152208656,PA164779048,1,6052,6052
PA35056,PA164779048,1,6053,6053
PA117,PA450741,1,6054,6054
PA124,PA450741,1,6055,6055
PA128,PA450741,0,6056,6056
PA130,PA450741,1,6057,6057
PA131,PA450741,0,6058,6058
PA24355,PA450741,1,6059,6059
PA267,PA450741,1,6060,6060
PA31942,PA450741,1,6061,6061
PA31945,PA450741,1,6062,6062
PA361,PA450741,1,6063,6063
PA25411,PA166182740,1,6064,6064
PA25412,PA166182740,1,6065,6065
PA27844,PA166182740,1,6066,6066
PA61,PA166182740,1,6067,6067
PA267,PA165111677,1,6068,6068
PA128,PA450488,1,6069,6069
PA304,PA450488,1,6070,6070
PA117,PA450401,1,6071,6071
PA123,PA450401,0,6072,6072
PA124,PA450401,0,6073,6073
PA126,PA450401,0,6074,6074
PA128,PA450401,0,6075,6075
PA128747823,PA450401,1,6076,6076
PA130,PA450401,1,6077,6077
PA131,PA450401,0,6078,6078
PA134872551,PA450401,1,6079,6079
PA147,PA450401,1,6080,6080
PA176,PA450401,1,6081,6081
PA212,PA450401,1,6082,6082
PA26681,PA450401,1,6083,6083
PA267,PA450401,1,6084,6084
PA27093,PA450401,1,6085,6085
PA27478,PA450401,1,6086,6086
PA30049,PA450401,1,6087,6087
PA312,PA450401,1,6088,6088
PA31818,PA450401,1,6089,6089
PA31891,PA450401,1,6090,6090
PA31942,PA450401,1,6091,6091
PA31943,PA450401,1,6092,6092
PA31945,PA450401,1,6093,6093
PA361,PA450401,1,6094,6094
PA378,PA450401,1,6095,6095
PA267,PA164748865,1,6096,6096
PA156,PA164712331,1,6097,6097
PA7360,PA164712331,1,6098,6098
PA31945,PA166186040,1,6099,6099
PA134865839,PA450526,1,6100,6100
PA267,PA450526,1,6101,6101
PA30196,PA166246421,1,6102,6102
PA113,PA164712950,1,6103,6103
PA26491,PA164712950,1,6104,6104
PA25302,PA166313341,1,6105,6105
PA130,PA448971,1,6106,6106
PA311,PA448073,1,6107,6107
PA311,PA448685,1,6108,6108
PA311,PA449061,1,6109,6109
PA311,PA449072,1,6110,6110
PA311,PA449376,1,6111,6111
PA311,PA449841,1,6112,6112
PA311,PA450213,1,6113,6113
PA311,PA450464,1,6114,6114
PA311,PA450626,1,6115,6115
PA311,PA451866,1,6116,6116
PA24346,PA10384,1,6117,6117
PA24346,PA164712462,1,6118,6118
PA24346,PA164774763,1,6119,6119
PA24346,PA448497,1,6120,6120
PA24346,PA449053,1,6121,6121
PA24346,PA449957,1,6122,6122
PA28469,PA450640,1,6123,6123
PA131,PA10026,0,6124,6124
PA131,PA10066,0,6125,6125
PA131,PA10074,0,6126,6126
PA131,PA10075,1,6127,6127
PA131,PA10229,1,6128,6128
PA131,PA10233,1,6129,6129
PA131,PA10251,0,6130,6130
PA131,PA10333,1,6131,6131
PA131,PA10804,1,6132,6132
PA131,PA130232992,1,6133,6133
PA131,PA131285527,1,6134,6134
PA131,PA131301952,0,6135,6135
PA131,PA133950441,1,6136,6136
PA131,PA134308647,1,6137,6137
PA131,PA142650384,1,6138,6138
PA131,PA154410481,0,6139,6139
PA131,PA162372840,0,6140,6140
PA131,PA162630444,1,6141,6141
PA131,PA164746311,0,6142,6142
PA131,PA164746334,1,6143,6143
PA131,PA164748728,1,6144,6144
PA131,PA164768835,1,6145,6145
PA131,PA164783479,0,6146,6146
PA131,PA164924493,0,6147,6147
PA131,PA165110351,1,6148,6148
PA131,PA165111698,1,6149,6149
PA131,PA165111722,1,6150,6150
PA131,PA165260403,1,6151,6151
PA131,PA165374673,1,6152,6152
PA131,PA166114961,1,6153,6153
PA131,PA166124478,1,6154,6154
PA131,PA166163740,1,6155,6155
PA131,PA166183939,1,6156,6156
PA131,PA448084,1,6157,6157
PA131,PA448333,1,6158,6158
PA131,PA448383,1,6159,6159
PA131,PA448385,0,6160,6160
PA131,PA448388,1,6161,6161
PA131,PA448497,1,6162,6162
PA131,PA448500,0,6163,6163
PA131,PA448641,1,6164,6164
PA131,PA448685,1,6165,6165
PA131,PA448687,0,6166,6166
PA131,PA448689,0,6167,6167
PA131,PA448771,1,6168,6168
PA131,PA448785,0,6169,6169
PA131,PA448803,1,6170,6170
PA131,PA448871,1,6171,6171
PA131,PA448960,1,6172,6172
PA131,PA449014,1,6173,6173
PA131,PA449015,0,6174,6174
PA131,PA449028,1,6175,6175
PA131,PA449035,1,6176,6176
PA131,PA449048,1,6177,6177
PA131,PA449053,0,6178,6178
PA131,PA449061,0,6179,6179
PA131,PA449160,1,6180,6180
PA131,PA449165,1,6181,6181
PA131,PA449167,0,6182,6182
PA131,PA449283,0,6183,6183
PA131,PA449383,0,6184,6184
PA131,PA449394,1,6185,6185
PA131,PA449441,0,6186,6186
PA131,PA449476,1,6187,6187
PA131,PA449493,0,6188,6188
PA131,PA449527,1,6189,6189
PA131,PA449591,1,6190,6190
PA131,PA449594,1,6191,6191
PA131,PA449599,0,6192,6192
PA131,PA449646,1,6193,6193
PA131,PA449673,0,6194,6194
PA131,PA449686,1,6195,6195
PA131,PA449688,1,6196,6196
PA131,PA449726,1,6197,6197
PA131,PA449809,1,6198,6198
PA131,PA449841,1,6199,6199
PA131,PA449900,1,6200,6200
PA131,PA449918,1,6201,6201
PA131,PA449943,1,6202,6202
PA131,PA450128,1,6203,6203
PA131,PA450132,1,6204,6204
PA131,PA450146,1,6205,6205
PA131,PA450164,0,6206,6206
PA131,PA450180,1,6207,6207
PA131,PA450264,1,6208,6208
PA131,PA450266,1,6209,6209
PA131,PA450268,1,6210,6210
PA131,PA450272,1,6211,6211
PA131,PA450344,1,6212,6212
PA131,PA450353,1,6213,6213
PA131,PA450369,1,6214,6214
PA131,PA450401,0,6215,6215
PA131,PA450496,0,6216,6216
PA131,PA450522,0,6217,6217
PA131,PA450530,0,6218,6218
PA131,PA450546,1,6219,6219
PA131,PA450606,1,6220,6220
PA131,PA450616,1,6221,6221
PA131,PA450626,1,6222,6222
PA131,PA450631,1,6223,6223
PA131,PA450633,1,6224,6224
PA131,PA450657,0,6225,6225
PA131,PA450688,0,6226,6226
PA131,PA450704,1,6227,6227
PA131,PA450705,1,6228,6228
PA131,PA450732,0,6229,6229
PA131,PA450741,0,6230,6230
PA131,PA450761,1,6231,6231
PA131,PA450774,1,6232,6232
PA131,PA450801,0,6233,6233
PA131,PA450921,1,6234,6234
PA131,PA450947,0,6235,6235
PA131,PA450970,0,6236,6236
PA131,PA451089,1,6237,6237
PA131,PA451123,1,6238,6238
PA131,PA451142,1,6239,6239
PA131,PA451201,0,6240,6240
PA131,PA451250,1,6241,6241
PA131,PA451257,0,6242,6242
PA131,PA451260,1,6243,6243
PA131,PA451300,1,6244,6244
PA131,PA451333,0,6245,6245
PA131,PA451344,1,6246,6246
PA131,PA451346,0,6247,6247
PA131,PA451363,0,6248,6248
PA131,PA451365,0,6249,6249
PA131,PA451527,0,6250,6250
PA131,PA451578,0,6251,6251
PA131,PA451581,0,6252,6252
PA131,PA451583,0,6253,6253
PA131,PA451612,1,6254,6254
PA131,PA451627,1,6255,6255
